name,lat,lon,url
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2002.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2003.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2004.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2005.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2006.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2007.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2008.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2009.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2010.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2011.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2012.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2013.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2014.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2015.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2016.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2017.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2018.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2019.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2020.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2021.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2022.txt.gz&dir=data/historical/stdmet/
46011,34.936,-120.998,https://www.ndbc.noaa.gov/view_text_file.php?filename=46011h2023.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1980.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1981.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1982.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1983.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1984.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1985.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1986.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1987.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1988.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1989.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1990.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1991.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1992.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1993.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1994.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1995.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1996.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1997.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1998.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h1999.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2000.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2001.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2002.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2003.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2004.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2005.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2006.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2007.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2008.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2009.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2010.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2011.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2012.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2013.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2014.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2015.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2016.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2017.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2018.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2019.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2020.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2021.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2022.txt.gz&dir=data/historical/stdmet/
46012,37.356,-122.881,https://www.ndbc.noaa.gov/view_text_file.php?filename=46012h2023.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1981.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1982.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1983.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1984.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1985.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1986.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1987.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1988.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1989.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1990.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1991.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1992.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1993.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1994.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1995.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1996.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1997.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1998.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h1999.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2000.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2001.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2002.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2003.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2004.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2005.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2006.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2007.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2008.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2009.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2010.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2011.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2012.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2013.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2014.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2015.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2016.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2017.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2018.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2019.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2020.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2021.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2022.txt.gz&dir=data/historical/stdmet/
46013,38.235,-123.317,https://www.ndbc.noaa.gov/view_text_file.php?filename=46013h2023.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1981.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1982.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1983.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1984.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1985.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1986.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1987.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1988.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1989.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1990.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1991.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1992.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1993.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1994.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1995.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1996.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1997.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1998.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h1999.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2000.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2001.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2002.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2003.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2004.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2005.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2006.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2007.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2008.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2009.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2010.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2011.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2012.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2013.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2014.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2015.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2016.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2017.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2018.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2019.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2020.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2021.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2022.txt.gz&dir=data/historical/stdmet/
46014,39.225,-123.98,https://www.ndbc.noaa.gov/view_text_file.php?filename=46014h2023.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2002.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2003.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2004.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2005.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2006.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2007.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2008.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2009.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2010.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2011.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2012.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2013.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2014.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2015.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2016.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2017.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2018.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2019.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2020.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2021.txt.gz&dir=data/historical/stdmet/
46015,42.752,-124.844,https://www.ndbc.noaa.gov/view_text_file.php?filename=46015h2022.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1981.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1982.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1983.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1984.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1985.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1986.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1987.txt.gz&dir=data/historical/stdmet/
46016,63.283,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46016h1988.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1981.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1982.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1983.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1984.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1985.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1986.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1987.txt.gz&dir=data/historical/stdmet/
46017,60.283,-172.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46017h1988.txt.gz&dir=data/historical/stdmet/
46018,60.283,-177.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46018h1981.txt.gz&dir=data/historical/stdmet/
46018,60.283,-177.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46018h1982.txt.gz&dir=data/historical/stdmet/
46018,60.283,-177.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46018h1983.txt.gz&dir=data/historical/stdmet/
46018,60.283,-177.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46018h1984.txt.gz&dir=data/historical/stdmet/
46018,60.283,-177.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46018h1985.txt.gz&dir=data/historical/stdmet/
46019,57.2,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46019h1981.txt.gz&dir=data/historical/stdmet/
46019,57.2,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46019h1982.txt.gz&dir=data/historical/stdmet/
46019,57.2,-170.3,https://www.ndbc.noaa.gov/view_text_file.php?filename=46019h1983.txt.gz&dir=data/historical/stdmet/
46020,55.883,-168.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46020h1981.txt.gz&dir=data/historical/stdmet/
46020,55.883,-168.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46020h1982.txt.gz&dir=data/historical/stdmet/
46020,55.883,-168.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46020h1983.txt.gz&dir=data/historical/stdmet/
46020,55.883,-168.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46020h2012.txt.gz&dir=data/historical/stdmet/
46020,55.883,-168.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46020h2015.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h1981.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h1982.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h2012.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h2013.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h2015.txt.gz&dir=data/historical/stdmet/
46021,57.7,-160.0,https://www.ndbc.noaa.gov/view_text_file.php?filename=46021h2016.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1982.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1983.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1984.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1985.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1986.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1987.txt.gz&dir=data/historical/stdmet/
46022,40.716,-124.54,https://www.ndbc.noaa.gov/view_text_file.php?filename=46022h1988.txt.gz&dir=data/historical/stdmet/
